Ref_ID,Ref_DOI_number,Cell_stack_sequence,Cell_area_measured,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_band_gap,Perovskite_deposition_solvents,DMF/DMSO,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE
4447,10.1016/j.nanoen.2016.09.004,PEN | ITO | TiO2-np | Perovskite | Spiro-MeOTAD | Au,0.01,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.08,22.88,0.78,19
4446,10.1016/j.nanoen.2016.09.004,PEN | ITO | TiO2-np | Perovskite | Spiro-MeOTAD | Au,0.01,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.1,22.81,0.78,19.57
4443,10.1016/j.nanoen.2016.09.004,PEN | ITO | TiO2-np | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.97,12.02,0.38,4.41
4442,10.1016/j.nanoen.2016.09.004,PEN | ITO | TiO2-np | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.02,19.33,0.67,13.27
4441,10.1016/j.nanoen.2016.09.004,PEN | ITO | TiO2-np | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.04,19.71,0.76,15.58
4440,10.1016/j.nanoen.2016.09.004,PEN | ITO | TiO2-np | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.04,20.2,0.76,16.01
29050,10.1016/j.nanoen.2016.10.026,SLG | FTO | NiO-c | Perovskite | PCBM-60 | bis-C60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.04,21.11,0.732,16.1
29051,10.1016/j.nanoen.2016.10.026,SLG | FTO | NiO-c | Perovskite | C5-NCMA | bis-C60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.08,20.68,0.79,17.5
2669,10.1016/j.nanoen.2016.10.036,SLG | ITO | NiO-c | Perovskite | PCBM-60 | bis-C60 | Ag,0.0314,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.05,18.98,0.718,14.31
2670,10.1016/j.nanoen.2016.10.036,SLG | ITO | NiO-c | Perovskite | bis-C60 | Ag,0.0314,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.05,21.82,0.635,14.78
2671,10.1016/j.nanoen.2016.10.036,SLG | ITO | NiO-c | Perovskite | bis-C60 | Ag,0.0314,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.05,22.33,0.648,15.14
2665,10.1016/j.nanoen.2016.10.036,SLG | ITO | NiO-c | Perovskite | PCBM-60 | bis-C60 | Ag,0.0314,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.07,19.43,0.754,15.67
2666,10.1016/j.nanoen.2016.10.036,SLG | ITO | NiO-c | Perovskite | PCBM-60 | bis-C60 | Ag,0.0314,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.08,20.17,0.771,16.81
2668,10.1016/j.nanoen.2016.10.036,SLG | ITO | NiO-c | Perovskite | PCBM-60 | bis-C60 | Ag,0.0314,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.08,20.73,0.77,17.24
2667,10.1016/j.nanoen.2016.10.036,SLG | ITO | NiO-c | Perovskite | PCBM-60 | bis-C60 | Ag,0.0314,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.09,21.08,0.787,18.11
2083,10.1016/j.nanoen.2016.11.028,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7,1.01,23.59,0.595,14.18
2087,10.1016/j.nanoen.2016.11.028,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7,1.02,20.5,0.575,12.02
2086,10.1016/j.nanoen.2016.11.028,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7,1.05,22.3,0.6,14.05
2084,10.1016/j.nanoen.2016.11.028,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7,1.05,24.2,0.638,16.69
2082,10.1016/j.nanoen.2016.11.028,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7,1.08,23.26,0.68,17.06
2085,10.1016/j.nanoen.2016.11.028,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7,1.09,23,0.527,11.48
3599,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.801,18.77,0.394,5.93
3605,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | CuSCN | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.94,19.48,0.672,12.31
3607,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.945,21.83,0.657,13.55
3604,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | CuSCN | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.968,20.4,0.724,14.3
3600,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | CuSCN | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.985,20.36,0.735,14.73
3603,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | CuSCN | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.985,21.17,0.725,15.13
3601,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | CuSCN | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.009,21.53,0.723,15.7
3602,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | CuSCN | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.013,23.1,0.731,17.1
3606,10.1016/j.nanoen.2016.12.059,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.122,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.059,22.48,0.762,18.15
14201,10.1016/j.nanoen.2017.02.019,SLG | FTO | NiO-c | Perovskite | PCBM-60 | PN4N | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.454545455,1.088,21.77,0.78,21.1
14203,10.1016/j.nanoen.2017.02.019,SLG | FTO | NiO-c | Perovskite | PCBM-60 | PN4N | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.454545455,1.088,21.77,0.78,21.1
30903,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | PbS | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.65,6.35,0.37,1.52
30895,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.09,21.88,0.735,17.45
30902,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | PbS | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.1,22,0.708,17.07
30898,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.1,22.18,0.726,17.62
30901,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | PbS | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.11,22.46,0.722,17.92
30897,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | PbS | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.11,22.73,0.73,18.47
30899,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | PbS | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.13,21.98,0.728,18
30894,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.13,22.25,0.75,17.4
30900,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | PbS | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.13,22.78,0.735,18.85
30896,10.1016/j.nanoen.2017.05.040,SLG | FTO | SnO2-c | PCBM-60 | Perovskite | Spiro-MeOTAD | PbS | Au,0.09,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.14,23.29,0.74,18
10569,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.05,12.5,0.3,0.1
10561,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.05,15,0.3,0.1
10560,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.4,14,0.45,4.5
10568,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.45,13,0.4,4
10573,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.5,18,0.3,4
10571,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.65,16.5,0.66,7.5
10567,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.7,14.2,0.55,6
10572,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.7,16,0.42,7
10559,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.75,16.5,0.6,8.2
10558,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.8,17,0.68,10
10563,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.9,13,0.78,9
10566,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.9,14,0.56,7.8
10570,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.9,15,0.68,9.5
10575,10.1016/j.nanoen.2017.06.039,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.9,21,0.66,12
10576,10.1016/j.nanoen.2017.06.039,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.9,22,0.68,13.5
10564,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.95,17.5,0.68,11
10565,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,0.97,18,0.78,12
10562,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,1,18,0.76,12
10574,10.1016/j.nanoen.2017.06.039,SLG | ITO | NiO-c | Perovskite | PCBM-60 | BCP | Ag,2.7,MA,Pb,I,MAPbI,1.6,DMF; DMSO,0.25,1,14.8,0.65,10.1
13579,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.09,18.33,0.736,14.71
13578,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.1,18.49,0.767,15.6
13575,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | NiO-mp | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.1,19.3,0.781,16.58
13574,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | NiO-mp | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.1,19.41,0.794,16.95
13577,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.1,19.79,0.757,16.48
13576,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.1,19.92,0.775,16.99
13573,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | NiO-mp | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.11,20.55,0.802,18.29
13572,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | NiO-mp | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.11,20.67,0.809,18.56
13570,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | NiO-mp | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.11,21.58,0.819,19.62
13568,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | NiO-mp | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.11,21.66,0.823,19.8
13569,10.1016/j.nanoen.2017.08.014,SLG | FTO | NiO-c | NiO-mp | Perovskite | PCBM-60 | Ag,0.0625,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.11,21.66,0.823,19.8
24596,10.1016/j.nanoen.2017.08.055,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.126,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.5,8.9,0.24,0.11
24593,10.1016/j.nanoen.2017.08.055,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.126,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.67,0.4,0.11,0.03
24591,10.1016/j.nanoen.2017.08.055,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.126,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.7,6.6,0.27,1.24
24595,10.1016/j.nanoen.2017.08.055,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.126,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.84,15.1,0.41,5.2
24594,10.1016/j.nanoen.2017.08.055,SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au,0.126,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1,20.1,0.65,13.07
39266,10.1016/j.nanoen.2017.09.009,PET | ITO | PEDOT:PSS | Perovskite | PCBM-60 | ZnO | Ag,0.11,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7.69,0.89,16.15,0.724,19.23
39265,10.1016/j.nanoen.2017.09.009,PET | ITO | CzPAF-TPA | Perovskite | PCBM-60 | ZnO | Ag,0.11,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7.69,0.9,18.97,0.73,16.36
39268,10.1016/j.nanoen.2017.09.009,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | ZnO | Ag,0.11,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7.69,1.03,19.82,0.72,20.29
39267,10.1016/j.nanoen.2017.09.009,SLG | ITO | CzPAF-TPA | Perovskite | PCBM-60 | ZnO | Ag,0.11,MA,Pb,I,MAPbI,1.6,DMF; DMSO,7.69,1.05,20,0.74,20.29
23109,10.1016/j.nanoen.2017.12.041,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.066,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.02,23.49,0.67,16.05
23110,10.1016/j.nanoen.2017.12.041,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.066,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.02,23.49,0.67,16.05
23107,10.1016/j.nanoen.2017.12.041,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.066,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.02,23.65,0.71,17.13
23108,10.1016/j.nanoen.2017.12.041,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.066,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.02,23.65,0.71,17.13
23105,10.1016/j.nanoen.2017.12.041,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.066,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,22.96,0.74,18.01
23106,10.1016/j.nanoen.2017.12.041,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.066,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,22.96,0.74,18.01
23103,10.1016/j.nanoen.2017.12.041,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.066,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,23.41,0.7,17.37
23104,10.1016/j.nanoen.2017.12.041,SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au,0.066,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,23.41,0.7,17.37
10493,10.1016/j.nanoen.2018.01.005,SLG | ITO | PEDOT:PSS | Perovskite | PCBM-60 | LiF | Al,0.05,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.8,19.35,0.73,11.9
10498,10.1016/j.nanoen.2018.01.005,PEN | ITO | MC8-9-NPC | Perovskite | PCBM-60 | LiF | Al,0.05,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.86,18.22,0.58,9.09
10496,10.1016/j.nanoen.2018.01.005,SLG | ITO | MC6Cz-TPA | Perovskite | PCBM-60 | LiF | Al,0.05,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.87,20.71,0.69,12.43
10494,10.1016/j.nanoen.2018.01.005,SLG | ITO | MC8-TPA | Perovskite | PCBM-60 | LiF | Al,0.05,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.88,20.2,0.72,12.8
10497,10.1016/j.nanoen.2018.01.005,SLG | ITO | MC6Cz-9-NPC | Perovskite | PCBM-60 | LiF | Al,0.05,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.89,20.1,0.73,13.06
10495,10.1016/j.nanoen.2018.01.005,SLG | ITO | MC8-9-NPC | Perovskite | PCBM-60 | LiF | Al,0.05,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,0.9,20.8,0.74,13.85
36428,10.1016/j.nanoen.2018.02.014,SLG | ITO | P3CT | Perovskite | PCBM-60 | ZnO-np | Al,0.06,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.04,21.34,0.74,16.59
36429,10.1016/j.nanoen.2018.02.014,SLG | ITO | P3CT | Perovskite | PCBM-60 | ZnO-np | Al,0.06,MA,Pb,I,MAPbI,1.6,DMF; DMSO,4,1.05,24.06,0.79,20
1719,10.1016/j.nanoen.2018.04.010,SLG | ITO | NiO-c | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.915,20.8,0.772,14.81
1718,10.1016/j.nanoen.2018.04.010,SLG | ITO | NiO-c | Perovskite | PCBM-60 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.995,21.6,0.784,16.98
36079,10.1016/j.nanoen.2018.04.027,SLG | ITO | MgO-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.28,9.09,0.28,0.74
36080,10.1016/j.nanoen.2018.04.027,SLG | ITO | MgO-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,0.337,10.3,0.3,1.08
36083,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.07,21.48,0.67,15.48
36084,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.08,19.6,0.76,16.3
36081,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.1,21.1,0.64,15.08
36082,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.1,21.3,0.649,15.2
36089,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | MgO-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.12,20.59,0.72,16.82
36087,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | MgO-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.12,21.26,0.74,17.92
36090,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | MgO-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.13,20.8,0.72,17.2
36085,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | MgO-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.13,21.31,0.67,16.26
36088,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | MgO-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.13,22.1,0.75,19
36086,10.1016/j.nanoen.2018.04.027,SLG | ITO | SnO2-c | MgO-c | Perovskite | Spiro-MeOTAD | Au,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,9,1.14,22,0.68,17.2
31744,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.01,19.14,0.669,13.1
31745,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.04,18.57,0.632,12.6
31750,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,18.87,0.713,15
31742,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,19.74,0.687,14.3
31743,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,19.96,0.731,15.8
31751,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,19.96,0.731,15.8
31747,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,20.24,0.73,16.2
31748,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,20.38,0.724,16.3
31749,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | NiO | Ag | NiO | NaYF4 | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.06,20.98,0.722,16.6
31746,10.1016/j.nanoen.2018.06.024,Eu(TTA)2(Phen)MAA | SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Ag,0.1,MA,Pb,I,MAPbI,1.6,DMF; DMSO,2.333333333,1.07,22.6,0.747,18.2
